Open Time,Open,High,Low,Close,Volume,Close Time,Quote Asset Volume,Number of Trades,Taker Buy Base Asset Volume,Taker Buy Quote Asset Volume,Ignore
2025-12-01 15:57:00,84598.64000000,84714.44000000,84494.00000000,84677.87000000,120.28561000,1764604799999,10174649.84633430,22296,48.58834000,4109598.63887330,0
2025-12-01 16:00:00,84677.87000000,84862.66000000,84533.93000000,84533.94000000,79.79365000,1764604979999,6759234.05904350,29774,39.12673000,3314683.65152570,0
2025-12-01 16:03:00,84533.93000000,84598.00000000,84479.77000000,84526.31000000,57.18187000,1764605159999,4833925.52213860,24752,28.92098000,2444600.54768490,0
2025-12-01 16:06:00,84526.32000000,84558.03000000,84227.38000000,84264.52000000,114.29804000,1764605339999,9640125.28984040,32062,45.83490000,3866003.44036910,0
2025-12-01 16:09:00,84264.52000000,84340.00000000,84162.66000000,84283.00000000,72.88172000,1764605519999,6140680.00140270,28222,42.30309000,3564444.54043460,0
2025-12-01 16:12:00,84283.00000000,84426.06000000,84120.00000000,84141.12000000,88.16103000,1764605699999,7430398.07551750,24331,42.63892000,3594887.37918060,0
2025-12-01 16:15:00,84141.12000000,84182.02000000,84030.95000000,84137.91000000,84.04090000,1764605879999,7069114.94530690,21856,30.29854000,2548582.19316460,0
2025-12-01 16:18:00,84137.90000000,84192.00000000,84058.26000000,84113.37000000,116.07577000,1764606059999,9763798.27682370,23954,46.34359000,3898734.18075180,0
2025-12-01 16:21:00,84113.36000000,84381.43000000,84113.35000000,84327.51000000,71.30977000,1764606239999,6011071.67356190,28101,46.88366000,3952132.13619600,0
2025-12-01 16:24:00,84327.51000000,84566.10000000,84226.88000000,84486.51000000,191.58471000,1764606419999,16178677.59165180,27657,98.31175000,8300437.18991350,0
2025-12-01 16:27:00,84486.50000000,84700.01000000,84470.37000000,84558.00000000,153.73400000,1764606599999,13012181.11137780,18129,98.36325000,8325007.30238850,0
2025-12-01 16:30:00,84558.00000000,84788.07000000,84543.38000000,84773.34000000,143.55149000,1764606779999,12157608.06108480,30173,92.79733000,7859508.45035240,0
2025-12-01 16:33:00,84773.34000000,84817.79000000,84700.05000000,84780.64000000,61.43681000,1764606959999,5207685.97273660,23737,30.05370000,2547334.94060170,0
2025-12-01 16:36:00,84780.65000000,85300.01000000,84692.00000000,85158.00000000,220.65939000,1764607139999,18780608.88409490,39074,150.57847000,12820122.27761120,0
2025-12-01 16:39:00,85158.00000000,85463.12000000,85154.50000000,85249.19000000,123.49646000,1764607319999,10538942.69617710,34602,70.44525000,6010913.01709940,0
2025-12-01 16:42:00,85249.20000000,85423.13000000,85142.00000000,85142.01000000,102.58345000,1764607499999,8750293.59812010,23732,61.02846000,5207039.60547480,0
2025-12-01 16:45:00,85142.00000000,85182.56000000,85016.60000000,85095.10000000,79.24429000,1764607679999,6742307.22816550,21564,46.32270000,3940889.41026430,0
2025-12-01 16:48:00,85095.11000000,85095.11000000,84748.04000000,84822.90000000,162.52619000,1764607859999,13790186.35583360,27086,32.71078000,2775984.98429090,0
2025-12-01 16:51:00,84822.90000000,84867.97000000,84549.57000000,84549.69000000,91.09172000,1764608039999,7714524.36211780,30898,33.25664000,2816335.69924640,0
2025-12-01 16:54:00,84549.69000000,84600.05000000,84500.03000000,84574.00000000,96.63584000,1764608219999,8172109.56956880,20767,64.57701000,5461537.15222930,0
2025-12-01 16:57:00,84574.00000000,84587.60000000,84493.74000000,84571.80000000,42.05309000,1764608399999,3554972.56121110,13479,20.58609000,1740309.76569830,0
2025-12-01 17:00:00,84571.80000000,84788.30000000,84560.16000000,84614.03000000,106.37191000,1764608579999,9005510.76407040,28092,64.11313000,5427515.29393590,0
2025-12-01 17:03:00,84614.02000000,84854.00000000,84566.00000000,84790.33000000,38.20356000,1764608759999,3235934.76785700,25959,19.90671000,1686687.80184350,0
2025-12-01 17:06:00,84790.32000000,84992.95000000,84790.32000000,84960.89000000,38.20376000,1764608939999,3244136.50097900,18091,28.00674000,2378281.44956780,0
2025-12-01 17:09:00,84960.89000000,84960.89000000,84676.11000000,84770.00000000,45.11990000,1764609119999,3827047.07878220,18641,22.88988000,1941626.23331560,0
2025-12-01 17:12:00,84769.99000000,84837.62000000,84570.00000000,84571.00000000,35.29661000,1764609299999,2990391.52870780,14214,14.71671000,1247345.04069260,0
2025-12-01 17:15:00,84571.00000000,84700.00000000,84442.75000000,84676.28000000,71.48947000,1764609479999,6044435.55939430,21224,35.89860000,3035427.07640100,0
2025-12-01 17:18:00,84676.27000000,84746.70000000,84606.81000000,84732.20000000,47.00306000,1764609659999,3980803.33047680,14876,32.79022000,2777004.94812920,0
2025-12-01 17:21:00,84732.19000000,84910.24000000,84732.19000000,84781.70000000,69.49035000,1764609839999,5895277.78802670,15778,54.49328000,4622881.71062920,0
2025-12-01 17:24:00,84781.69000000,84913.91000000,84781.69000000,84904.55000000,26.45630000,1764610019999,2245508.34459910,14400,15.70961000,1333263.34219740,0
2025-12-01 17:27:00,84904.55000000,85050.69000000,84904.55000000,84984.34000000,40.91908000,1764610199999,3477205.14412370,13873,29.62421000,2517228.50713340,0
2025-12-01 17:30:00,84984.35000000,85003.39000000,84702.27000000,84709.99000000,38.86115000,1764610379999,3297480.61478480,14378,15.87593000,1346911.14864000,0
2025-12-01 17:33:00,84709.99000000,84872.72000000,84667.28000000,84872.72000000,32.14528000,1764610559999,2724121.93015380,18900,24.06126000,2039204.92465730,0
2025-12-01 17:36:00,84872.72000000,85020.73000000,84850.20000000,84940.00000000,39.95741000,1764610739999,3394570.73446260,15914,23.13520000,1965473.02084280,0
2025-12-01 17:39:00,84939.99000000,85097.95000000,84929.64000000,85006.95000000,28.99177000,1764610919999,2464819.34163300,13204,15.42828000,1311639.85220210,0
2025-12-01 17:42:00,85006.95000000,85205.87000000,84933.70000000,85201.26000000,52.61406000,1764611099999,4476486.36993150,14943,34.73743000,2955868.15928580,0
2025-12-01 17:45:00,85201.27000000,85265.66000000,85091.23000000,85103.38000000,47.78747000,1764611279999,4072087.41250280,19773,28.48435000,2427186.93682260,0
2025-12-01 17:48:00,85103.37000000,85221.62000000,85070.55000000,85085.00000000,31.02812000,1764611459999,2642443.43996220,11752,15.23505000,1297426.92610080,0
2025-12-01 17:51:00,85085.01000000,85119.46000000,85040.80000000,85093.63000000,15.47096000,1764611639999,1316380.42497900,14238,7.55392000,642670.44450170,0
2025-12-01 17:54:00,85093.63000000,85183.56000000,84972.26000000,84984.00000000,27.14748000,1764611819999,2309166.66774300,14379,10.04883000,854525.34938420,0
2025-12-01 17:57:00,84984.00000000,85029.41000000,84904.66000000,84920.30000000,84.90799000,1764611999999,7212477.42999250,10159,23.36704000,1985002.57218360,0
2025-12-01 18:00:00,84925.01000000,85160.00000000,84925.01000000,85119.66000000,31.49583000,1764612179999,2678295.36993420,14567,22.17759000,1885527.88959370,0
2025-12-01 18:03:00,85119.67000000,85119.67000000,84977.99000000,84978.00000000,23.73549000,1764612359999,2018724.99948950,12933,9.49646000,807727.51204190,0
2025-12-01 18:06:00,84977.99000000,85133.87000000,84956.01000000,85018.81000000,37.16458000,1764612539999,3159787.99455180,16767,10.37897000,882388.27585550,0
2025-12-01 18:09:00,85018.81000000,85187.15000000,84970.91000000,85187.15000000,25.25809000,1764612719999,2148113.73109140,15985,10.30430000,876644.64316590,0
2025-12-01 18:12:00,85187.15000000,85521.88000000,85187.14000000,85438.01000000,87.12079000,1764612899999,7442067.59913830,27311,50.13135000,4281868.40136950,0
2025-12-01 18:15:00,85438.01000000,85500.00000000,85323.00000000,85399.99000000,74.15284000,1764613079999,6333869.62187280,17771,46.26770000,3951954.09870320,0
2025-12-01 18:18:00,85399.99000000,85555.00000000,85326.14000000,85399.09000000,96.98624000,1764613259999,8287765.57929330,15378,64.31288000,5496174.67509490,0
2025-12-01 18:21:00,85399.09000000,85410.00000000,85277.32000000,85378.64000000,34.16233000,1764613439999,2916030.83015440,12356,14.12130000,1205138.67567760,0
2025-12-01 18:24:00,85378.98000000,85492.30000000,85319.25000000,85319.26000000,17.28141000,1764613619999,1476001.70098880,8116,6.49450000,554713.52103950,0
2025-12-01 18:27:00,85319.25000000,85366.10000000,85248.00000000,85306.00000000,32.80386000,1764613799999,2798565.40148960,11846,18.18733000,1551707.91023800,0
2025-12-01 18:30:00,85306.00000000,85327.34000000,85072.01000000,85195.43000000,37.09935000,1764613979999,3159965.19736240,15842,15.29388000,1302559.03757280,0
2025-12-01 18:33:00,85195.44000000,85210.59000000,85072.94000000,85072.95000000,15.68021000,1764614159999,1335562.23702370,9774,5.71943000,487148.69313920,0
2025-12-01 18:36:00,85072.94000000,85072.94000000,84950.00000000,85007.54000000,68.52489000,1764614339999,5824236.64448150,14686,14.67231000,1246986.87883860,0
2025-12-01 18:39:00,85007.55000000,85027.98000000,84771.59000000,84812.77000000,68.37700000,1764614519999,5804506.28626490,15238,14.72839000,1249976.74363750,0
2025-12-01 18:42:00,84812.77000000,84820.94000000,84723.83000000,84791.92000000,40.95583000,1764614699999,3472131.16307790,13375,20.11588000,1705248.97969840,0
2025-12-01 18:45:00,84791.92000000,84928.16000000,84748.00000000,84921.75000000,46.78867000,1764614879999,3968448.97298510,11487,31.49382000,2671004.48368020,0
2025-12-01 18:48:00,84921.75000000,84960.00000000,84800.00000000,84870.00000000,21.72665000,1764615059999,1844042.50041800,10683,7.61253000,646030.84211860,0
2025-12-01 18:51:00,84870.01000000,84923.42000000,84784.70000000,84839.64000000,36.76482000,1764615239999,3120096.63455890,14053,19.62627000,1665426.39293210,0
2025-12-01 18:54:00,84839.64000000,85033.97000000,84807.56000000,85033.97000000,33.48205000,1764615419999,2843594.72788040,14400,17.16860000,1458383.02132210,0
2025-12-01 18:57:00,85033.96000000,85313.59000000,85033.96000000,85199.48000000,81.71493000,1764615599999,6963144.25944560,21355,62.47189000,5323221.52864810,0
2025-12-01 19:00:00,85199.48000000,85299.14000000,85090.00000000,85129.01000000,46.48119000,1764615779999,3959716.75586760,17493,18.51525000,1576991.51625380,0
2025-12-01 19:03:00,85129.01000000,85239.70000000,85034.49000000,85039.90000000,20.58969000,1764615959999,1752965.49184640,11648,8.78055000,747622.41766440,0
2025-12-01 19:06:00,85039.89000000,85041.67000000,84805.24000000,84811.27000000,48.86637000,1764616139999,4150282.11860200,17124,12.56961000,1067394.63562340,0
2025-12-01 19:09:00,84811.28000000,85088.00000000,84757.54000000,85054.36000000,39.99499000,1764616319999,3397560.78724870,22577,28.09472000,2386704.10492220,0
2025-12-01 19:12:00,85054.36000000,85071.37000000,84983.66000000,85027.39000000,52.69333000,1764616499999,4480924.39707410,14196,13.04614000,1109249.92402980,0
2025-12-01 19:15:00,85027.38000000,85070.34000000,84921.83000000,85017.06000000,28.66850000,1764616679999,2436868.78937190,19266,15.76517000,1339962.14352170,0
2025-12-01 19:18:00,85017.07000000,85080.65000000,84852.85000000,84852.86000000,15.25613000,1764616859999,1295926.74028300,16612,6.67711000,567226.02238420,0
2025-12-01 19:21:00,84852.85000000,84940.23000000,84787.69000000,84931.57000000,46.37304000,1764617039999,3934354.10304470,14758,27.61982000,2343234.22161790,0
2025-12-01 19:24:00,84931.56000000,84990.01000000,84774.11000000,84775.44000000,19.36792000,1764617219999,1644113.98844170,15243,7.84426000,665930.81234140,0
2025-12-01 19:27:00,84775.43000000,84823.33000000,84730.00000000,84738.33000000,16.75541000,1764617399999,1420651.60376210,11219,6.59636000,559322.49221450,0
2025-12-01 19:30:00,84738.32000000,84742.22000000,84624.54000000,84669.00000000,38.68638000,1764617579999,3276310.64088880,15487,14.12502000,1196273.56467400,0
2025-12-01 19:33:00,84669.00000000,84867.40000000,84603.97000000,84854.33000000,35.39666000,1764617759999,2998281.33119300,17747,16.57496000,1403854.06963260,0
2025-12-01 19:36:00,84854.32000000,85069.55000000,84820.70000000,84820.70000000,40.85864000,1764617939999,3471885.78761310,17807,16.11814000,1369478.12456680,0
2025-12-01 19:39:00,84820.71000000,84942.00000000,84762.97000000,84827.18000000,37.32338000,1764618119999,3167789.45304830,14792,17.95598000,1524252.99509980,0
2025-12-01 19:42:00,84827.19000000,84876.99000000,84721.76000000,84741.07000000,17.40086000,1764618299999,1475211.81183850,11587,6.23483000,528590.87295460,0
2025-12-01 19:45:00,84741.07000000,84813.11000000,84692.30000000,84780.28000000,22.24063000,1764618479999,1885004.96068680,13918,13.42248000,1137612.73367100,0
2025-12-01 19:48:00,84780.28000000,84977.28000000,84760.00000000,84977.27000000,21.73485000,1764618659999,1844411.77531560,15095,9.45901000,802890.63480090,0
2025-12-01 19:51:00,84977.27000000,84990.78000000,84902.68000000,84990.78000000,18.06722000,1764618839999,1534686.02300790,13013,11.04297000,937969.26281290,0
2025-12-01 19:54:00,84990.79000000,85050.00000000,84923.66000000,85017.13000000,24.07256000,1764619019999,2046322.96157730,14044,11.31673000,961979.50294150,0
2025-12-01 19:57:00,85017.12000000,85100.00000000,84973.25000000,85024.50000000,26.19346000,1764619199999,2226654.49802070,12171,5.71777000,486225.55508250,0
2025-12-01 20:00:00,85024.50000000,85401.54000000,85007.69000000,85374.00000000,66.64419000,1764619379999,5682433.34338340,21756,43.33197000,3694567.57807330,0
2025-12-01 20:03:00,85373.99000000,85764.80000000,85344.90000000,85719.99000000,72.64491000,1764619559999,6213555.67765940,26955,52.56529000,4495877.81433640,0
2025-12-01 20:06:00,85719.99000000,85815.13000000,85602.47000000,85776.09000000,185.79851000,1764619739999,15926420.25309790,36736,90.06237000,7720323.55052340,0
2025-12-01 20:09:00,85776.09000000,85833.01000000,85645.51000000,85745.62000000,78.92444000,1764619919999,6768759.49039040,26344,49.98919000,4287424.44257760,0
2025-12-01 20:12:00,85745.62000000,85800.36000000,85504.04000000,85543.02000000,45.14957000,1764620099999,3866691.22889820,19979,18.92073000,1620149.96844550,0
2025-12-01 20:15:00,85543.02000000,85543.02000000,85385.85000000,85429.55000000,39.94057000,1764620279999,3412410.52295760,21470,9.33202000,797232.15406700,0
2025-12-01 20:18:00,85429.56000000,85577.29000000,85403.99000000,85516.24000000,33.19360000,1764620459999,2837494.79970860,16609,17.17477000,1467772.48562850,0
2025-12-01 20:21:00,85516.25000000,85529.69000000,85400.00000000,85426.91000000,21.95452000,1764620639999,1876567.73224780,15454,7.34396000,627778.54628640,0
2025-12-01 20:24:00,85426.91000000,85497.99000000,85307.82000000,85309.01000000,25.50159000,1764620819999,2177495.76206050,19313,9.99057000,853430.93497260,0
2025-12-01 20:27:00,85309.01000000,85350.00000000,85244.47000000,85266.52000000,59.40351000,1764620999999,5066866.10912490,17124,33.40351000,2849173.27854210,0
2025-12-01 20:30:00,85266.51000000,85362.01000000,85211.15000000,85310.70000000,41.96550000,1764621179999,3579551.38510560,17292,24.43338000,2083834.91500480,0
2025-12-01 20:33:00,85310.71000000,85348.01000000,85178.45000000,85262.00000000,37.87873000,1764621359999,3228875.61465360,18516,16.75793000,1428282.35559200,0
2025-12-01 20:36:00,85262.00000000,85435.02000000,85203.19000000,85400.00000000,22.26950000,1764621539999,1899619.17830360,16673,15.74021000,1342560.55737920,0
2025-12-01 20:39:00,85400.00000000,85400.00000000,85314.00000000,85346.94000000,23.62926000,1764621719999,2016789.39745730,13000,14.95575000,1276438.41955730,0
2025-12-01 20:42:00,85346.95000000,85470.00000000,85297.99000000,85470.00000000,12.08324000,1764621899999,1031710.28360600,11063,7.94668000,678546.31204460,0
2025-12-01 20:45:00,85470.00000000,85492.30000000,85360.00000000,85450.00000000,29.63332000,1764622079999,2531359.69027900,15710,12.41734000,1060679.26447750,0
2025-12-01 20:48:00,85450.00000000,85492.30000000,85406.00000000,85464.65000000,11.06120000,1764622259999,945136.69644790,10559,6.45888000,551817.39991630,0
2025-12-01 20:51:00,85464.65000000,85488.68000000,85317.69000000,85379.72000000,18.04302000,1764622439999,1540638.03375730,15801,6.25480000,533984.31940380,0
2025-12-01 20:54:00,85379.73000000,85453.56000000,85306.79000000,85428.23000000,70.69111000,1764622619999,6035577.35724270,14222,19.38944000,1655555.02787510,0
2025-12-01 20:57:00,85428.23000000,85548.63000000,85348.26000000,85518.00000000,110.64321000,1764622799999,9455253.26948340,23678,60.45112000,5166047.18072040,0
2025-12-01 21:00:00,85518.01000000,85784.20000000,85499.99000000,85592.34000000,105.47526000,1764622979999,9034188.67152920,27711,49.86294000,4271123.79137540,0
2025-12-01 21:03:00,85592.34000000,85692.00000000,85580.02000000,85678.75000000,23.28819000,1764623159999,1994105.48170200,14063,13.23984000,1133596.10156200,0
2025-12-01 21:06:00,85678.74000000,85907.23000000,85678.74000000,85819.63000000,44.84646000,1764623339999,3849307.93089130,16763,30.49129000,2617289.47264180,0
2025-12-01 21:09:00,85819.62000000,85893.88000000,85819.21000000,85833.57000000,31.22616000,1764623519999,2680910.70843690,12208,20.92381000,1796465.25094490,0
2025-12-01 21:12:00,85833.57000000,85833.58000000,85652.37000000,85661.19000000,18.35092000,1764623699999,1572814.41017450,9557,4.08777000,350338.26049630,0
2025-12-01 21:15:00,85661.18000000,85850.00000000,85628.00000000,85816.34000000,37.27667000,1764623879999,3197058.47704380,12342,21.95566000,1883110.37824730,0
2025-12-01 21:18:00,85816.34000000,85973.90000000,85786.57000000,85966.22000000,38.22685000,1764624059999,3283225.21306380,14680,22.14270000,1901917.36950850,0
2025-12-01 21:21:00,85966.22000000,86142.00000000,85952.00000000,86082.01000000,89.01927000,1764624239999,7660923.71471770,27608,50.23650000,4323090.27111990,0
2025-12-01 21:24:00,86082.01000000,86326.00000000,86082.00000000,86300.94000000,96.58372000,1764624419999,8324837.91998900,23609,69.00028000,5946364.67342980,0
2025-12-01 21:27:00,86300.93000000,86369.85000000,86170.19000000,86170.19000000,98.04779000,1764624599999,8456170.76417250,15912,41.19161000,3552286.33818150,0
2025-12-01 21:30:00,86170.19000000,86400.00000000,86170.19000000,86365.06000000,56.31700000,1764624779999,4861002.46961830,16962,39.80001000,3435229.27674240,0
2025-12-01 21:33:00,86365.06000000,86490.90000000,86365.06000000,86467.91000000,75.49699000,1764624959999,6525506.97921800,15529,47.38906000,4096137.98087020,0
2025-12-01 21:36:00,86467.91000000,86507.30000000,86272.34000000,86371.08000000,84.30247000,1764625139999,7284331.28808880,20056,38.98336000,3367961.54715290,0
2025-12-01 21:39:00,86371.08000000,86487.20000000,86333.71000000,86383.92000000,92.47494000,1764625319999,7989576.43565400,13705,47.61441000,4113708.81259460,0
2025-12-01 21:42:00,86383.92000000,86474.21000000,86383.91000000,86441.20000000,59.49214000,1764625499999,5142122.51760030,10157,44.92420000,3882924.26762120,0
2025-12-01 21:45:00,86441.21000000,86463.66000000,86303.50000000,86333.00000000,47.01191000,1764625679999,4060730.39666550,15029,21.04381000,1817675.36309260,0
2025-12-01 21:48:00,86333.00000000,86350.00000000,86232.01000000,86340.00000000,43.13419000,1764625859999,3721735.92689380,13433,17.24172000,1487940.03010530,0
2025-12-01 21:51:00,86339.99000000,86477.72000000,86339.99000000,86440.00000000,29.59702000,1764626039999,2558201.24976170,12249,21.39986000,1849657.75369180,0
2025-12-01 21:54:00,86440.00000000,86445.20000000,86410.00000000,86410.01000000,88.07398000,1764626219999,7612156.61358260,4893,10.63924000,919534.43034830,0
2025-12-01 21:57:00,86410.00000000,86466.68000000,86410.00000000,86436.65000000,44.16511000,1764626399999,3817051.65267130,8208,24.62192000,2128071.02868220,0
2025-12-01 22:00:00,86436.64000000,86632.75000000,86436.00000000,86581.82000000,101.18498000,1764626579999,8755532.38386480,20250,76.56134000,6624325.76469120,0
2025-12-01 22:03:00,86581.82000000,86760.00000000,86528.00000000,86735.21000000,67.40702000,1764626759999,5841434.03629850,16916,50.26050000,4355592.21976840,0
2025-12-01 22:06:00,86735.21000000,86800.00000000,86712.00000000,86770.73000000,46.18791000,1764626939999,4007321.60718900,11702,28.02436000,2431231.61758200,0
2025-12-01 22:09:00,86770.73000000,86829.13000000,86595.93000000,86615.64000000,108.45027000,1764627119999,9405204.01496440,10060,20.65550000,1791940.81632490,0
2025-12-01 22:12:00,86615.65000000,86615.65000000,86444.91000000,86510.10000000,42.46099000,1764627299999,3673179.32414990,11533,23.67010000,2047506.14230440,0
2025-12-01 22:15:00,86510.11000000,86659.67000000,86447.93000000,86543.08000000,40.19282000,1764627479999,3478446.76886800,18511,13.84771000,1198510.51698690,0
2025-12-01 22:18:00,86543.08000000,86543.09000000,86420.00000000,86490.17000000,28.71853000,1764627659999,2483341.83461240,9225,10.40630000,899705.77467660,0
2025-12-01 22:21:00,86490.17000000,86502.89000000,86426.14000000,86438.20000000,14.96369000,1764627839999,1294012.51076820,5250,4.75704000,411376.68301750,0
2025-12-01 22:24:00,86438.19000000,86489.26000000,86420.86000000,86420.87000000,13.21963000,1764628019999,1142818.09810510,6426,7.82586000,676471.95022400,0
2025-12-01 22:27:00,86420.87000000,86516.01000000,86420.87000000,86430.94000000,17.45921000,1764628199999,1509738.03013090,9550,12.40193000,1072381.57809660,0
2025-12-01 22:30:00,86430.95000000,86531.24000000,86424.00000000,86472.56000000,29.60086000,1764628379999,2559865.88337540,14287,20.95701000,1812287.10315590,0
2025-12-01 22:33:00,86472.57000000,86481.22000000,86300.00000000,86374.01000000,47.16738000,1764628559999,4074267.24830270,10197,21.61328000,1866574.29977140,0
2025-12-01 22:36:00,86374.00000000,86550.00000000,86361.96000000,86528.95000000,22.36383000,1764628739999,1933549.62647090,8327,15.57798000,1346802.05474190,0
2025-12-01 22:39:00,86528.95000000,86710.80000000,86458.71000000,86682.01000000,26.26865000,1764628919999,2274204.14561330,11668,17.33139000,1500432.50151990,0
2025-12-01 22:42:00,86682.00000000,86682.95000000,86624.31000000,86640.00000000,16.72303000,1764629099999,1449231.21867510,5922,9.39844000,814432.76484250,0
2025-12-01 22:45:00,86639.99000000,86846.05000000,86639.99000000,86777.97000000,73.14482000,1764629279999,6344957.97553310,14161,54.85281000,4757226.19392750,0
2025-12-01 22:48:00,86777.96000000,86860.00000000,86743.72000000,86828.68000000,28.69525000,1764629459999,2490692.71149390,14542,18.10596000,1571474.99069600,0
2025-12-01 22:51:00,86828.69000000,86828.69000000,86730.00000000,86734.36000000,18.08965000,1764629639999,1569516.28673910,8345,8.39269000,728147.28194450,0
2025-12-01 22:54:00,86734.36000000,86738.97000000,86634.00000000,86638.97000000,23.80635000,1764629819999,2064112.93401380,7603,8.28633000,718347.90373700,0
2025-12-01 22:57:00,86638.97000000,86648.07000000,86572.61000000,86572.65000000,14.26955000,1764629999999,1236058.81938200,4717,3.66153000,317144.06449890,0
2025-12-01 23:00:00,86572.65000000,86744.74000000,86569.79000000,86724.92000000,29.41966000,1764630179999,2549898.61191440,9227,15.20179000,1317404.82112070,0
2025-12-01 23:03:00,86724.92000000,86750.00000000,86664.24000000,86664.24000000,35.13156000,1764630359999,3046977.83361130,6505,7.24261000,628162.76232970,0
2025-12-01 23:06:00,86664.25000000,86664.25000000,86517.24000000,86533.52000000,39.45883000,1764630539999,3416208.85200560,11027,15.91535000,1377732.71865680,0
2025-12-01 23:09:00,86533.53000000,86564.92000000,86483.56000000,86543.82000000,24.24290000,1764630719999,2097446.98357420,6703,11.65896000,1008732.68456110,0
2025-12-01 23:12:00,86543.81000000,86552.18000000,86442.17000000,86449.94000000,10.39332000,1764630899999,898917.56265660,4624,3.66166000,316692.97060680,0
2025-12-01 23:15:00,86449.95000000,86560.00000000,86449.94000000,86550.10000000,13.02241000,1764631079999,1126564.26206390,7213,8.18272000,707843.04635900,0
2025-12-01 23:18:00,86550.10000000,86668.40000000,86550.10000000,86661.22000000,9.72540000,1764631259999,842476.09033800,6808,7.49858000,649525.48777680,0
2025-12-01 23:21:00,86661.22000000,86730.00000000,86661.22000000,86674.30000000,19.94589000,1764631439999,1729333.91362040,6906,9.74155000,844613.14660010,0
2025-12-01 23:24:00,86674.31000000,86722.01000000,86670.00000000,86692.01000000,18.17751000,1764631619999,1575992.54691430,6827,12.49833000,1083617.28489630,0
2025-12-01 23:27:00,86692.01000000,86742.72000000,86679.01000000,86742.71000000,24.21233000,1764631799999,2099511.72750810,8710,8.91924000,773386.17608540,0
2025-12-01 23:30:00,86742.71000000,86833.55000000,86742.71000000,86765.69000000,70.18838000,1764631979999,6092283.52220660,9611,44.58762000,3870292.15648160,0
2025-12-01 23:33:00,86765.69000000,86765.70000000,86587.44000000,86647.98000000,39.74714000,1764632159999,3444362.36804860,13867,12.66934000,1097607.65231120,0
2025-12-01 23:36:00,86647.99000000,86647.99000000,86538.50000000,86575.08000000,26.66245000,1764632339999,2308528.50213630,14206,6.89567000,596940.93176760,0
2025-12-01 23:39:00,86575.08000000,86614.02000000,86534.00000000,86534.00000000,28.08426000,1764632519999,2431903.97012720,10295,11.06299000,958019.19272840,0
2025-12-01 23:42:00,86534.00000000,86540.35000000,86472.75000000,86509.67000000,42.76810000,1764632699999,3700028.85564790,8023,25.89029000,2239777.23782190,0
2025-12-01 23:45:00,86509.66000000,86509.67000000,86413.40000000,86413.40000000,43.27114000,1764632879999,3741529.33709600,10687,17.92507000,1550058.17001870,0
2025-12-01 23:48:00,86413.41000000,86444.11000000,86364.90000000,86376.13000000,33.87288000,1764633059999,2926805.82806390,10856,5.98343000,516926.33388550,0
2025-12-01 23:51:00,86376.14000000,86397.76000000,86319.78000000,86319.78000000,33.21964000,1764633239999,2869045.62395950,9930,6.68090000,577010.12283800,0
2025-12-01 23:54:00,86319.78000000,86327.99000000,86249.80000000,86327.99000000,33.29478000,1764633419999,2873255.23000860,10972,12.21814000,1054357.01843370,0
2025-12-01 23:57:00,86328.00000000,86328.00000000,86286.00000000,86286.01000000,29.26877000,1764633599999,2526187.81578330,9385,6.35789000,548705.95335530,0
2025-12-02 00:00:00,86286.01000000,86366.65000000,86279.50000000,86292.01000000,40.50766000,1764633779999,3496426.20112530,14494,15.57873000,1344585.16811930,0
