Timestamp,TimeRemaining,BTC_Price,BTC_Open,Diff,Range,Odds,Trend_4h,Trend_1h,RSI_1m,ATR_5m,V-UP,V-DN,Sling,Cobra,Coiled,Flag,M_Score,M_Status,Scanners,Up_Ask,Dn_Ask,Shares_UP,Shares_DN,Sim_Bal,Risk_Bal
2026-04-01 21:14:05,00:00,0.00,0.00,0.00,0.00,0,NEUTRAL,NEUTRAL,50.0,0.00,0,0,OFF,OFF,OFF,OFF,0,NEUTRAL,0,0.500,0.500,0.00,0.00,100.00,100.00
2026-04-01 21:14:20,40s,68122.30,68028.30,94.00,94.00,98.0,NEUTRAL,M-DOWN,46.4,50.44,130,0,OFF,OFF,OFF,WAIT_DATA,0,NEUTRAL,0,0.985,0.010,0.00,0.00,100.00,100.00
2026-04-01 21:14:21,00:00,68122.30,68028.30,94.00,94.00,98.0,NEUTRAL,M-DOWN,46.4,50.44,130,0,OFF,OFF,OFF,WAIT_DATA,0,NEUTRAL,0,0.985,0.010,0.00,0.00,100.00,100.00
2026-04-01 21:14:27,33s,68122.30,68028.30,94.00,94.00,99.0,NEUTRAL,M-DOWN,46.4,50.44,109,0,OFF,OFF,OFF,WAIT_DATA,0,NEUTRAL,0,0.995,0.005,0.00,0.00,100.00,100.00
2026-04-01 21:14:35,25s,68123.86,68028.30,95.56,95.56,99.0,NEUTRAL,M-DOWN,44.6,50.44,98,0,OFF,OFF,OFF,WAIT_DATA,0,NEUTRAL,0,0.995,0.005,0.00,0.00,100.00,100.00
2026-04-01 21:14:37,00:00,68123.86,68028.30,95.56,95.56,99.0,NEUTRAL,M-DOWN,44.6,50.44,98,0,OFF,OFF,OFF,WAIT_DATA,0,NEUTRAL,0,0.995,0.005,0.00,0.00,100.00,100.00
2026-04-01 21:14:49,11s,68108.90,68028.30,80.60,95.56,99.0,NEUTRAL,M-DOWN,42.1,55.42,66,0,OFF,OFF,OFF,WAIT_DATA,0,NEUTRAL,0,0.995,0.005,0.00,0.00,100.00,100.00
2026-04-01 21:14:52,00:00,68108.90,68028.30,80.60,95.56,99.0,NEUTRAL,M-DOWN,42.1,55.42,66,0,OFF,OFF,OFF,WAIT_DATA,0,NEUTRAL,0,0.995,0.005,0.00,0.00,100.00,100.00
2026-04-01 21:14:58,2s,68100.00,68028.30,71.70,95.56,99.0,NEUTRAL,M-DOWN,40.2,59.96,67,0,OFF,OFF,OFF,WAIT_DATA,1,BUY_UP,1,0.995,0.005,0.00,0.00,100.00,100.00
2026-04-01 21:15:07,293s,68082.30,68082.30,0.00,0.00,11.0,NEUTRAL,M-DOWN,39.6,61.49,1,0,OFF,OFF,OFF,WAIT_DATA,1,BUY_UP,1,0.555,0.445,0.00,0.00,100.00,100.00
2026-04-01 21:15:08,00:00,68082.30,68082.30,0.00,0.00,11.0,NEUTRAL,M-DOWN,39.6,61.49,1,0,OFF,OFF,OFF,WAIT_DATA,1,BUY_UP,1,0.555,0.445,0.00,0.00,100.00,100.00
2026-04-01 21:15:14,286s,68082.20,68082.30,-0.10,0.10,-10.0,NEUTRAL,M-DOWN,39.4,49.38,0,11,OFF,OFF,OFF,WAIT_DATA,0,NEUTRAL,0,0.490,0.525,0.00,0.00,100.00,100.00
2026-04-01 21:15:22,278s,68046.00,68082.30,-36.30,36.30,-1.0,NEUTRAL,M-DOWN,38.5,53.64,0,5,OFF,OFF,OFF,WAIT_DATA,0,NEUTRAL,0,0.505,0.505,0.00,0.00,100.00,100.00
2026-04-01 21:15:24,00:00,68046.00,68082.30,-36.30,36.30,-1.0,NEUTRAL,M-DOWN,38.5,53.64,0,5,OFF,OFF,OFF,WAIT_DATA,0,NEUTRAL,0,0.505,0.505,0.00,0.00,100.00,100.00
2026-04-01 21:15:32,268s,66950.74,68082.30,-1131.56,1131.56,-6.0,NEUTRAL,M-DOWN,36.5,56.67,0,2,OFF,OFF,OFF,WAIT_DATA,-1,BUY_DN,1,0.430,0.530,0.00,0.00,100.00,100.00
2026-04-01 21:15:40,00:00,66950.74,68082.30,-1131.56,1131.56,-6.0,NEUTRAL,M-DOWN,36.5,56.67,0,2,OFF,OFF,OFF,WAIT_DATA,-1,BUY_DN,1,0.430,0.530,0.00,0.00,100.00,100.00
2026-04-01 21:15:46,254s,68071.99,68082.30,-10.31,1131.56,18.0,NEUTRAL,M-DOWN,38.4,56.67,2,0,OFF,OFF,OFF,WAIT_DATA,-1,BUY_DN,1,0.540,0.435,0.00,0.00,100.00,100.00
2026-04-01 21:15:53,247s,68077.40,68082.30,-4.90,1131.56,17.0,NEUTRAL,M-DOWN,40.5,59.72,14,0,OFF,OFF,OFF,WAIT_DATA,-1,BUY_DN,1,0.585,0.415,0.00,0.00,100.00,100.00
2026-04-01 21:15:55,00:00,68077.40,68082.30,-4.90,1131.56,17.0,NEUTRAL,M-DOWN,40.5,59.72,14,0,OFF,OFF,OFF,WAIT_DATA,-1,BUY_DN,1,0.585,0.415,0.00,0.00,100.00,100.00
2026-04-01 21:16:02,238s,68067.58,68082.30,-14.72,1131.56,14.0,NEUTRAL,M-DOWN,40.6,59.72,2,0,OFF,OFF,OFF,WAIT_DATA,-1,BUY_DN,1,0.565,0.430,0.00,0.00,100.00,100.00
2026-04-01 21:16:10,00:00,68067.58,68082.30,-14.72,1131.56,14.0,NEUTRAL,M-DOWN,40.6,59.72,2,0,OFF,OFF,OFF,WAIT_DATA,-1,BUY_DN,1,0.565,0.430,0.00,0.00,100.00,100.00
2026-04-01 21:16:11,229s,68067.58,68082.30,-14.72,1131.56,19.0,NEUTRAL,M-DOWN,41.3,44.34,3,0,OFF,OFF,OFF,WAIT_DATA,-1,BUY_DN,1,0.590,0.405,0.00,0.00,100.00,100.00
2026-04-01 21:16:17,223s,68077.50,68082.30,-4.80,1131.56,37.0,NEUTRAL,M-DOWN,40.6,44.34,40,0,OFF,OFF,OFF,WAIT_DATA,-1,BUY_DN,1,0.650,0.340,0.00,0.00,100.00,100.00
2026-04-01 21:16:23,217s,68088.40,68082.30,6.10,1137.66,17.0,NEUTRAL,M-DOWN,42.9,46.74,10,0,OFF,OFF,OFF,WAIT_DATA,-1,BUY_DN,1,0.640,0.375,0.00,0.00,100.00,100.00
2026-04-01 21:16:25,00:00,68088.40,68082.30,6.10,1137.66,17.0,NEUTRAL,M-DOWN,42.9,46.74,10,0,OFF,OFF,OFF,WAIT_DATA,-1,BUY_DN,1,0.640,0.375,0.00,0.00,100.00,100.00
2026-04-01 21:16:29,211s,68088.50,68082.30,6.20,1137.76,2.0,NEUTRAL,M-DOWN,40.7,46.74,0,14,OFF,OFF,OFF,WAIT_DATA,-1,BUY_DN,1,0.570,0.465,0.00,0.00,100.00,100.00
2026-04-01 21:16:36,204s,68046.20,68082.30,-36.10,1137.76,-2.0,NEUTRAL,M-DOWN,38.3,51.90,0,1,OFF,OFF,OFF,WAIT_DATA,-1,BUY_DN,1,0.440,0.545,0.00,18.31,89.20,100.00
2026-04-01 21:16:41,00:00,68046.20,68082.30,-36.10,1137.76,-2.0,NEUTRAL,M-DOWN,38.3,51.90,0,1,OFF,OFF,OFF,WAIT_DATA,-1,BUY_DN,1,0.440,0.545,0.00,18.31,89.20,89.20
2026-04-01 21:16:43,197s,68046.30,68082.30,-36.00,1137.76,14.0,NEUTRAL,M-DOWN,39.4,52.46,10,0,OFF,OFF,OFF,WAIT_DATA,-1,BUY_DN,1,0.545,0.430,0.00,18.31,89.20,100.00
2026-04-01 21:16:51,189s,68074.30,68082.30,-8.00,1137.76,-4.0,NEUTRAL,M-DOWN,40.8,52.46,0,26,OFF,OFF,OFF,WAIT_DATA,-1,BUY_DN,1,0.560,0.520,0.00,18.31,89.20,100.00
2026-04-01 21:16:57,00:00,68074.30,68082.30,-8.00,1137.76,-4.0,NEUTRAL,M-DOWN,40.8,52.46,0,26,OFF,OFF,OFF,WAIT_DATA,-1,BUY_DN,1,0.560,0.520,0.00,18.31,89.20,89.20
2026-04-01 21:16:57,183s,68063.60,68082.30,-18.70,1137.76,-13.0,NEUTRAL,M-DOWN,37.5,53.75,0,10,OFF,OFF,OFF,WAIT_DATA,-1,BUY_DN,1,0.435,0.565,0.00,18.31,89.20,100.00
2026-04-01 21:17:05,175s,68046.30,68082.30,-36.00,1137.76,4.0,NEUTRAL,M-DOWN,37.9,53.75,0,9,OFF,OFF,OFF,WAIT_DATA,-1,BUY_DN,1,0.495,0.475,0.00,18.31,89.20,100.00
2026-04-01 21:17:12,168s,68073.05,68082.30,-9.25,1137.76,-12.0,NEUTRAL,M-DOWN,37.9,48.37,0,15,OFF,OFF,OFF,WAIT_DATA,-1,BUY_DN,1,0.420,0.580,0.00,18.31,89.20,100.00
2026-04-01 21:17:13,00:00,68073.05,68082.30,-9.25,1137.76,-12.0,NEUTRAL,M-DOWN,37.9,48.37,0,15,OFF,OFF,OFF,WAIT_DATA,-1,BUY_DN,1,0.420,0.580,0.00,18.31,89.20,89.20
2026-04-01 21:17:19,161s,68046.30,68082.30,-36.00,1137.76,-23.0,NEUTRAL,M-DOWN,37.9,48.37,0,30,OFF,OFF,OFF,WAIT_DATA,-1,BUY_DN,1,0.385,0.615,0.00,18.31,89.20,100.00
2026-04-01 21:17:26,154s,68041.90,68082.30,-40.40,1137.76,-42.0,NEUTRAL,M-DOWN,37.2,50.02,0,48,OFF,OFF,OFF,WAIT_DATA,-1,BUY_DN,1,0.315,0.715,0.00,18.31,89.20,100.00
2026-04-01 21:17:28,00:00,68041.90,68082.30,-40.40,1137.76,-42.0,NEUTRAL,M-DOWN,37.2,50.02,0,48,OFF,OFF,OFF,WAIT_DATA,-1,BUY_DN,1,0.315,0.715,0.00,18.31,89.20,89.20
2026-04-01 21:17:33,147s,68033.24,68082.30,-49.06,1137.76,-42.0,NEUTRAL,M-DOWN,36.1,52.74,0,34,OFF,OFF,OFF,WAIT_DATA,-1,BUY_DN,1,0.310,0.705,0.00,18.31,89.20,100.00
2026-04-01 21:17:39,141s,68037.20,68082.30,-45.10,1137.76,-39.0,NEUTRAL,M-DOWN,36.6,53.30,0,44,OFF,OFF,OFF,WAIT_DATA,-2,BUY_DN,2,0.310,0.690,0.00,18.31,89.20,100.00
2026-04-01 21:17:44,00:00,68037.20,68082.30,-45.10,1137.76,-39.0,NEUTRAL,M-DOWN,36.6,53.30,0,44,OFF,OFF,OFF,WAIT_DATA,-2,BUY_DN,2,0.310,0.690,0.00,18.31,89.20,89.20
2026-04-01 21:17:46,134s,68037.20,68082.30,-45.10,1137.76,-29.0,NEUTRAL,M-DOWN,36.6,53.30,0,32,OFF,OFF,OFF,WAIT_DATA,-2,BUY_DN,2,0.330,0.670,0.00,18.31,89.20,100.00
2026-04-01 21:17:54,126s,68033.24,68082.30,-49.06,1137.76,-46.0,NEUTRAL,M-DOWN,36.7,53.30,0,21,OFF,OFF,OFF,WAIT_DATA,-2,BUY_DN,2,0.280,0.730,0.00,18.31,89.20,100.00
2026-04-01 21:18:00,00:00,68033.24,68082.30,-49.06,1137.76,-46.0,NEUTRAL,M-DOWN,36.7,53.30,0,21,OFF,OFF,OFF,WAIT_DATA,-2,BUY_DN,2,0.280,0.730,0.00,18.31,89.20,89.20
2026-04-01 21:18:02,118s,68033.24,68082.30,-49.06,1137.76,-33.0,NEUTRAL,M-DOWN,37.3,53.30,0,22,OFF,OFF,OFF,WAIT_DATA,-2,BUY_DN,2,0.325,0.665,0.00,18.31,89.20,100.00
2026-04-01 21:18:12,108s,68034.89,68082.30,-47.41,1137.76,-58.0,NEUTRAL,M-DOWN,35.4,48.61,0,49,OFF,OFF,OFF,WAIT_DATA,-2,BUY_DN,2,0.220,0.775,0.00,18.31,89.20,100.00
2026-04-01 21:18:15,00:00,68034.89,68082.30,-47.41,1137.76,-58.0,NEUTRAL,M-DOWN,35.4,48.61,0,49,OFF,OFF,OFF,WAIT_DATA,-2,BUY_DN,2,0.220,0.775,0.00,18.31,89.20,89.20
2026-04-01 21:18:22,98s,68028.07,68082.30,-54.23,1137.76,-74.0,NEUTRAL,M-DOWN,34.8,49.97,0,85,OFF,OFF,OFF,WAIT_DATA,-2,BUY_DN,2,0.165,0.855,0.00,18.31,89.20,100.00
2026-04-01 21:18:29,91s,68012.40,68082.30,-69.90,1137.76,-76.0,NEUTRAL,M-DOWN,34.0,52.09,0,87,OFF,OFF,OFF,WAIT_DATA,-2,BUY_DN,2,0.125,0.880,0.00,18.31,89.20,100.00
2026-04-01 21:18:31,00:00,68012.40,68082.30,-69.90,1137.76,-76.0,NEUTRAL,M-DOWN,34.0,52.09,0,87,OFF,OFF,OFF,WAIT_DATA,-2,BUY_DN,2,0.125,0.880,0.00,18.31,89.20,89.20
2026-04-01 21:18:36,84s,68000.90,68082.30,-81.40,1137.76,-83.0,NEUTRAL,M-DOWN,33.7,52.79,0,74,OFF,OFF,OFF,WAIT_DATA,-2,BUY_DN,2,0.100,0.910,0.00,18.31,89.20,100.00
2026-04-01 21:18:43,77s,68000.90,68082.30,-81.40,1137.76,-79.0,NEUTRAL,M-DOWN,33.3,54.09,0,51,OFF,OFF,OFF,WAIT_DATA,-2,BUY_DN,2,0.095,0.895,0.00,18.31,89.20,100.00
2026-04-01 21:18:46,00:00,68000.90,68082.30,-81.40,1137.76,-79.0,NEUTRAL,M-DOWN,33.3,54.09,0,51,OFF,OFF,OFF,WAIT_DATA,-2,BUY_DN,2,0.095,0.895,0.00,18.31,89.20,89.20
2026-04-01 21:18:50,70s,67998.58,68082.30,-83.72,1137.76,-77.0,NEUTRAL,M-DOWN,35.3,54.09,0,47,OFF,OFF,OFF,WAIT_DATA,-2,BUY_DN,2,0.145,0.890,0.00,18.31,89.20,100.00
2026-04-01 21:18:57,63s,68000.90,68082.30,-81.40,1137.76,-83.0,NEUTRAL,M-DOWN,34.3,54.09,0,60,OFF,OFF,OFF,WAIT_DATA,-2,BUY_DN,2,0.100,0.915,0.00,18.31,89.20,100.00
2026-04-01 21:19:01,00:00,68000.90,68082.30,-81.40,1137.76,-83.0,NEUTRAL,M-DOWN,34.3,54.09,0,60,OFF,OFF,OFF,WAIT_DATA,-2,BUY_DN,2,0.100,0.915,0.00,18.31,89.20,89.20
2026-04-01 21:19:11,49s,67998.58,68082.30,-83.72,1137.76,-90.0,NEUTRAL,M-DOWN,34.0,54.09,0,80,OFF,OFF,OFF,WAIT_DATA,-2,BUY_DN,2,0.055,0.945,0.00,18.31,89.20,100.00
2026-04-01 21:19:17,00:00,67998.58,68082.30,-83.72,1137.76,-90.0,NEUTRAL,M-DOWN,34.0,54.09,0,80,OFF,OFF,OFF,WAIT_DATA,-2,BUY_DN,2,0.055,0.945,0.00,18.31,89.20,89.20
2026-04-01 21:19:23,37s,68000.90,68082.30,-81.40,1137.76,-96.0,NEUTRAL,M-DOWN,33.2,43.14,0,93,OFF,OFF,OFF,WAIT_DATA,-2,BUY_DN,2,0.030,0.975,0.00,0.00,107.32,100.00
2026-04-01 21:19:32,00:00,68000.90,68082.30,-81.40,1137.76,-96.0,NEUTRAL,M-DOWN,33.2,43.14,0,93,OFF,OFF,OFF,WAIT_DATA,-2,BUY_DN,2,0.030,0.975,0.00,0.00,107.32,107.32
2026-04-01 21:19:38,22s,67988.10,68082.30,-94.20,1137.76,-99.0,NEUTRAL,M-DOWN,32.2,46.52,0,84,OFF,OFF,OFF,WAIT_DATA,-2,BUY_DN,2,0.005,0.995,0.00,0.00,107.32,100.00
2026-04-01 21:19:48,00:00,67988.10,68082.30,-94.20,1137.76,-99.0,NEUTRAL,M-DOWN,32.2,46.52,0,84,OFF,OFF,OFF,WAIT_DATA,-2,BUY_DN,2,0.005,0.995,0.00,0.00,107.32,107.32
2026-04-01 21:19:53,7s,67988.10,68082.30,-94.20,1137.76,-99.0,NEUTRAL,M-DOWN,32.3,47.21,0,42,OFF,OFF,OFF,WAIT_DATA,-2,BUY_DN,2,0.005,0.995,0.00,0.00,107.32,100.00
2026-04-01 21:20:04,00:00,67988.10,68082.30,-94.20,1137.76,-99.0,NEUTRAL,M-DOWN,32.3,47.21,0,42,OFF,OFF,OFF,WAIT_DATA,-2,BUY_DN,2,0.005,0.995,0.00,0.00,107.32,107.32
2026-04-01 21:20:06,0s,68028.00,68082.30,-54.30,1137.76,-99.0,NEUTRAL,M-DOWN,37.0,50.58,0,5,OFF,OFF,OFF,WAIT_DATA,-3,BUY_DN,3,0.005,0.995,0.00,0.00,107.32,100.00
2026-04-01 21:20:20,280s,68035.00,68035.00,0.00,0.00,43.0,NEUTRAL,M-DOWN,41.9,46.77,97,0,OFF,OFF,OFF,WAIT_DATA,2,BUY_UP,2,0.670,0.295,0.00,0.00,107.32,107.32
2026-04-01 21:20:20,00:00,68035.00,68035.00,0.00,0.00,43.0,NEUTRAL,M-DOWN,41.9,46.77,97,0,OFF,OFF,OFF,WAIT_DATA,2,BUY_UP,2,0.670,0.295,0.00,0.00,107.32,107.32
2026-04-01 21:20:29,271s,68053.74,68035.00,18.74,18.74,57.0,NEUTRAL,M-DOWN,46.9,55.93,80,0,OFF,OFF,OFF,WAIT_DATA,1,BUY_UP,1,0.770,0.220,0.00,0.00,107.32,107.32
2026-04-01 21:20:35,00:00,68053.74,68035.00,18.74,18.74,57.0,NEUTRAL,M-DOWN,46.9,55.93,80,0,OFF,OFF,OFF,WAIT_DATA,1,BUY_UP,1,0.770,0.220,0.00,0.00,107.32,107.32
2026-04-01 21:20:38,262s,68107.80,68035.00,72.80,72.80,41.0,NEUTRAL,M-DOWN,46.0,59.74,31,0,OFF,OFF,OFF,WAIT_DATA,2,BUY_UP,2,0.765,0.265,0.00,0.00,107.32,107.32
2026-04-01 21:20:44,256s,68067.00,68035.00,32.00,72.80,12.0,NEUTRAL,M-DOWN,42.0,59.74,56,0,OFF,OFF,OFF,WAIT_DATA,2,BUY_UP,2,0.575,0.435,0.00,0.00,107.32,107.32
2026-04-01 21:20:51,00:00,68067.00,68035.00,32.00,72.80,12.0,NEUTRAL,M-DOWN,42.0,59.74,56,0,OFF,OFF,OFF,WAIT_DATA,2,BUY_UP,2,0.575,0.435,0.00,0.00,107.32,107.32
2026-04-01 21:20:52,248s,68071.60,68035.00,36.60,72.80,17.0,NEUTRAL,M-DOWN,44.3,59.74,31,0,OFF,OFF,OFF,WAIT_DATA,2,BUY_UP,2,0.615,0.395,0.00,0.00,107.32,107.32
2026-04-01 21:20:58,242s,68071.50,68035.00,36.50,72.80,17.0,NEUTRAL,M-DOWN,41.8,59.74,42,0,OFF,OFF,OFF,WAIT_DATA,2,BUY_UP,2,0.580,0.420,0.00,0.00,107.32,107.32
2026-04-01 21:21:05,235s,68063.20,68035.00,28.20,72.80,9.0,NEUTRAL,M-DOWN,41.8,59.74,39,0,OFF,OFF,OFF,WAIT_DATA,2,BUY_UP,2,0.540,0.450,0.00,0.00,107.32,107.32
2026-04-01 21:21:06,00:00,68063.20,68035.00,28.20,72.80,9.0,NEUTRAL,M-DOWN,41.8,59.74,39,0,OFF,OFF,OFF,WAIT_DATA,2,BUY_UP,2,0.540,0.450,0.00,0.00,107.32,107.32
2026-04-01 21:21:14,226s,68063.30,68035.00,28.30,72.80,10.0,NEUTRAL,M-DOWN,41.8,50.43,54,0,OFF,OFF,OFF,WAIT_DATA,3,BUY_UP,3,0.560,0.445,0.00,0.00,107.32,107.32
2026-04-01 21:21:21,00:00,68063.30,68035.00,28.30,72.80,10.0,NEUTRAL,M-DOWN,41.8,50.43,54,0,OFF,OFF,OFF,WAIT_DATA,3,BUY_UP,3,0.560,0.445,0.00,0.00,107.32,107.32
2026-04-01 21:21:22,218s,68063.30,68035.00,28.30,72.80,28.0,NEUTRAL,M-DOWN,42.5,51.42,54,0,OFF,OFF,OFF,WAIT_DATA,3,BUY_UP,3,0.620,0.370,0.00,0.00,107.32,107.32
